"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Jul 15 07:31:24 GMT 2025","Tue Jul 15 07:31:41 GMT 2025","16518","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipUpdation","relationshipUpdation",""
"skipped","Tue Jul 15 07:31:53 GMT 2025","Tue Jul 15 07:31:53 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeDeletion","genderTypeDeletion",""
"passed","Tue Jul 15 07:30:16 GMT 2025","Tue Jul 15 07:30:37 GMT 2025","20350","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigCreation","districtConfigCreation",""
"skipped","Tue Jul 15 07:31:53 GMT 2025","Tue Jul 15 07:31:53 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeDeletion","groupTypeDeletion",""
"passed","Tue Jul 15 07:29:28 GMT 2025","Tue Jul 15 07:29:48 GMT 2025","20445","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeCreation","idTypeCreation",""
"passed","Tue Jul 15 07:28:24 GMT 2025","Tue Jul 15 07:28:44 GMT 2025","19667","Social Registry Sanity Test Suite","Sanity Suite","testcase.LoginPageTest","testcase.LoginPageTest","resetPassword","resetPassword",""
"passed","Tue Jul 15 07:29:46 GMT 2025","Tue Jul 15 07:30:07 GMT 2025","21549","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionCreation","regionCreation",""
"broken","Tue Jul 15 07:29:02 GMT 2025","Tue Jul 15 07:29:19 GMT 2025","16842","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeCreation","genderTypeCreation",""
"broken","Tue Jul 15 07:30:57 GMT 2025","Tue Jul 15 07:31:12 GMT 2025","15143","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeUpdation","idTypeUpdation",""
"passed","Tue Jul 15 07:31:00 GMT 2025","Tue Jul 15 07:31:22 GMT 2025","21869","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionUpdation","regionUpdation",""
"broken","Tue Jul 15 07:28:24 GMT 2025","Tue Jul 15 07:28:40 GMT 2025","16495","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualCreation","individualCreation",""
"broken","Tue Jul 15 07:31:16 GMT 2025","Tue Jul 15 07:31:31 GMT 2025","15605","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagUpdation","registrantTagUpdation",""
"skipped","Tue Jul 15 07:31:53 GMT 2025","Tue Jul 15 07:31:53 GMT 2025","1","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeDeletion","idTypeDeletion",""
"skipped","Tue Jul 15 07:30:32 GMT 2025","Tue Jul 15 07:30:32 GMT 2025","1","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualUpdation","individualUpdation",""
"skipped","Tue Jul 15 07:30:37 GMT 2025","Tue Jul 15 07:30:37 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeUpdation","genderTypeUpdation",""
"passed","Tue Jul 15 07:28:43 GMT 2025","Tue Jul 15 07:29:07 GMT 2025","24145","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupCreation","groupCreation",""
"passed","Tue Jul 15 07:32:10 GMT 2025","Tue Jul 15 07:32:35 GMT 2025","24688","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigDeletion","districtConfigDeletion",""
"passed","Tue Jul 15 07:31:44 GMT 2025","Tue Jul 15 07:32:08 GMT 2025","24104","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupDeletion","groupDeletion",""
"skipped","Tue Jul 15 07:31:41 GMT 2025","Tue Jul 15 07:31:41 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualDeletion","individualDeletion",""
"skipped","Tue Jul 15 07:32:08 GMT 2025","Tue Jul 15 07:32:08 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagDeletion","registrantTagDeletion",""
"skipped","Tue Jul 15 07:32:08 GMT 2025","Tue Jul 15 07:32:08 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipDeletion","relationshipDeletion",""
"passed","Tue Jul 15 07:29:22 GMT 2025","Tue Jul 15 07:29:43 GMT 2025","20868","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeCreation","groupTypeCreation",""
