"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Fri Jun 27 08:33:17 GMT 2025","Fri Jun 27 08:33:17 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionDeletion","regionDeletion",""
"skipped","Fri Jun 27 08:33:17 GMT 2025","Fri Jun 27 08:33:17 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualDeletion","individualDeletion",""
"broken","Fri Jun 27 08:32:37 GMT 2025","Fri Jun 27 08:32:55 GMT 2025","17237","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipsCreation","relationshipsCreation",""
"broken","Fri Jun 27 08:31:19 GMT 2025","Fri Jun 27 08:31:36 GMT 2025","17045","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupCreation","groupCreation",""
"skipped","Fri Jun 27 08:33:17 GMT 2025","Fri Jun 27 08:33:17 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupDeletion","groupDeletion",""
"skipped","Fri Jun 27 08:33:17 GMT 2025","Fri Jun 27 08:33:17 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeUpdation","groupTypeUpdation",""
"skipped","Fri Jun 27 08:33:17 GMT 2025","Fri Jun 27 08:33:17 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindDeletion","groupMembershipKindDeletion",""
"broken","Fri Jun 27 08:31:38 GMT 2025","Fri Jun 27 08:31:55 GMT 2025","17097","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeCreation","genderTypeCreation",""
"skipped","Fri Jun 27 08:33:17 GMT 2025","Fri Jun 27 08:33:17 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagUpdation","registrantTagUpdation",""
"broken","Fri Jun 27 08:32:15 GMT 2025","Fri Jun 27 08:32:34 GMT 2025","18823","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeCreation","idTypeCreation",""
"skipped","Fri Jun 27 08:33:17 GMT 2025","Fri Jun 27 08:33:17 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeUpdation","idTypeUpdation",""
"skipped","Fri Jun 27 08:33:17 GMT 2025","Fri Jun 27 08:33:17 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeDeletion","idTypeDeletion",""
"skipped","Fri Jun 27 08:33:17 GMT 2025","Fri Jun 27 08:33:17 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeDeletion","groupTypeDeletion",""
"skipped","Fri Jun 27 08:33:17 GMT 2025","Fri Jun 27 08:33:17 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeDeletion","genderTypeDeletion",""
"skipped","Fri Jun 27 08:32:55 GMT 2025","Fri Jun 27 08:32:55 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupUpdation","groupUpdation",""
"skipped","Fri Jun 27 08:32:55 GMT 2025","Fri Jun 27 08:32:55 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualUpdation","individualUpdation",""
"broken","Fri Jun 27 08:32:58 GMT 2025","Fri Jun 27 08:33:16 GMT 2025","18516","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigCreation","districtConfigCreation",""
"broken","Fri Jun 27 08:32:18 GMT 2025","Fri Jun 27 08:32:34 GMT 2025","16644","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionCreation","regionCreation",""
"skipped","Fri Jun 27 08:33:17 GMT 2025","Fri Jun 27 08:33:17 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigDeletion","districtConfigDeletion",""
"skipped","Fri Jun 27 08:33:17 GMT 2025","Fri Jun 27 08:33:17 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipDeletion","relationshipDeletion",""
"broken","Fri Jun 27 08:32:58 GMT 2025","Fri Jun 27 08:33:16 GMT 2025","18345","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindUpdation","groupMembershipKindUpdation",""
"skipped","Fri Jun 27 08:33:17 GMT 2025","Fri Jun 27 08:33:17 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagDeletion","registrantTagDeletion",""
