"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Jul 01 10:46:56 GMT 2025","Tue Jul 01 10:46:56 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","setup","setup",""
"skipped","Tue Jul 01 10:46:57 GMT 2025","Tue Jul 01 10:46:57 GMT 2025","1","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeUpdation","groupTypeUpdation",""
"broken","Tue Jul 01 10:46:56 GMT 2025","Tue Jul 01 10:46:56 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","setup","setup",""
"broken","Tue Jul 01 10:46:55 GMT 2025","Tue Jul 01 10:46:55 GMT 2025","1","Social Registry Sanity Test Suite","Sanity Suite","testcase.LoginPageTest","testcase.LoginPageTest","setup","setup",""
"skipped","Tue Jul 01 10:46:56 GMT 2025","Tue Jul 01 10:46:56 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeCreation","idTypeCreation",""
"broken","Tue Jul 01 10:46:55 GMT 2025","Tue Jul 01 10:46:55 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","setup","setup",""
"skipped","Tue Jul 01 10:46:57 GMT 2025","Tue Jul 01 10:46:57 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeUpdation","idTypeUpdation",""
"broken","Tue Jul 01 10:46:56 GMT 2025","Tue Jul 01 10:46:56 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","setup","setup",""
"skipped","Tue Jul 01 10:46:57 GMT 2025","Tue Jul 01 10:46:57 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionDeletion","regionDeletion",""
"skipped","Tue Jul 01 10:46:57 GMT 2025","Tue Jul 01 10:46:57 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigCreation","districtConfigCreation",""
"skipped","Tue Jul 01 10:46:55 GMT 2025","Tue Jul 01 10:46:55 GMT 2025","1","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupCreation","groupCreation",""
"skipped","Tue Jul 01 10:46:57 GMT 2025","Tue Jul 01 10:46:57 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigDeletion","districtConfigDeletion",""
"skipped","Tue Jul 01 10:46:55 GMT 2025","Tue Jul 01 10:46:55 GMT 2025","1","Social Registry Sanity Test Suite","Sanity Suite","testcase.LoginPageTest","testcase.LoginPageTest","resetPassword","resetPassword",""
"skipped","Tue Jul 01 10:46:56 GMT 2025","Tue Jul 01 10:46:56 GMT 2025","1","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindCreation","groupMembershipKindCreation",""
"skipped","Tue Jul 01 10:46:55 GMT 2025","Tue Jul 01 10:46:55 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualCreation","individualCreation",""
"skipped","Tue Jul 01 10:46:57 GMT 2025","Tue Jul 01 10:46:57 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualUpdation","individualUpdation",""
"skipped","Tue Jul 01 10:46:57 GMT 2025","Tue Jul 01 10:46:57 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindUpdation","groupMembershipKindUpdation",""
"skipped","Tue Jul 01 10:46:57 GMT 2025","Tue Jul 01 10:46:57 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeDeletion","genderTypeDeletion",""
"broken","Tue Jul 01 10:46:57 GMT 2025","Tue Jul 01 10:46:57 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","setup","setup",""
"skipped","Tue Jul 01 10:46:55 GMT 2025","Tue Jul 01 10:46:55 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.LoginPageTest","testcase.LoginPageTest","loginTest","loginTest",""
"skipped","Tue Jul 01 10:46:57 GMT 2025","Tue Jul 01 10:46:57 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagDeletion","registrantTagDeletion",""
"skipped","Tue Jul 01 10:46:57 GMT 2025","Tue Jul 01 10:46:57 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindDeletion","groupMembershipKindDeletion",""
"skipped","Tue Jul 01 10:46:57 GMT 2025","Tue Jul 01 10:46:57 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualDeletion","individualDeletion",""
"skipped","Tue Jul 01 10:46:57 GMT 2025","Tue Jul 01 10:46:57 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionUpdation","regionUpdation",""
"skipped","Tue Jul 01 10:46:57 GMT 2025","Tue Jul 01 10:46:57 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagCreation","registrantTagCreation",""
"skipped","Tue Jul 01 10:46:57 GMT 2025","Tue Jul 01 10:46:57 GMT 2025","1","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigUpdation","districtConfigUpdation",""
