"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jul 03 07:03:46 GMT 2025","Thu Jul 03 07:04:08 GMT 2025","22651","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipsCreation","relationshipsCreation",""
"passed","Thu Jul 03 07:09:28 GMT 2025","Thu Jul 03 07:09:51 GMT 2025","23075","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipDeletion","relationshipDeletion",""
"broken","Thu Jul 03 07:09:53 GMT 2025","Thu Jul 03 07:10:09 GMT 2025","15254","Social Registry Sanity Test Suite","Sanity Suite","testcase.DistrictConfigTest","testcase.DistrictConfigTest","districtConfigDeletion","districtConfigDeletion",""
"passed","Thu Jul 03 07:01:06 GMT 2025","Thu Jul 03 07:01:31 GMT 2025","25616","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupCreation","groupCreation",""
"skipped","Thu Jul 03 07:08:33 GMT 2025","Thu Jul 03 07:08:33 GMT 2025","1","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeDeletion","genderTypeDeletion",""
"passed","Thu Jul 03 07:04:34 GMT 2025","Thu Jul 03 07:04:58 GMT 2025","23402","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualUpdation","individualUpdation",""
"skipped","Thu Jul 03 07:05:25 GMT 2025","Thu Jul 03 07:05:25 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeUpdation","genderTypeUpdation",""
"passed","Thu Jul 03 07:07:34 GMT 2025","Thu Jul 03 07:08:03 GMT 2025","28269","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualDeletion","individualDeletion",""
"passed","Thu Jul 03 06:59:55 GMT 2025","Thu Jul 03 07:00:21 GMT 2025","25419","Social Registry Sanity Test Suite","Sanity Suite","testcase.LoginPageTest","testcase.LoginPageTest","resetPassword","resetPassword",""
"skipped","Thu Jul 03 07:09:00 GMT 2025","Thu Jul 03 07:09:00 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionDeletion","regionDeletion",""
"passed","Thu Jul 03 07:05:27 GMT 2025","Thu Jul 03 07:05:48 GMT 2025","20518","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindUpdation","groupMembershipKindUpdation",""
"passed","Thu Jul 03 07:03:21 GMT 2025","Thu Jul 03 07:03:43 GMT 2025","21426","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagCreation","registrantTagCreation",""
"skipped","Thu Jul 03 07:09:00 GMT 2025","Thu Jul 03 07:09:00 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeDeletion","idTypeDeletion",""
"skipped","Thu Jul 03 07:06:26 GMT 2025","Thu Jul 03 07:06:26 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionUpdation","regionUpdation",""
"passed","Thu Jul 03 07:00:39 GMT 2025","Thu Jul 03 07:01:03 GMT 2025","24018","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualCreation","individualCreation",""
"broken","Thu Jul 03 07:06:09 GMT 2025","Thu Jul 03 07:06:25 GMT 2025","16149","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeUpdation","idTypeUpdation",""
"broken","Thu Jul 03 07:03:04 GMT 2025","Thu Jul 03 07:03:19 GMT 2025","15204","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionCreation","regionCreation",""
"passed","Thu Jul 03 07:00:23 GMT 2025","Thu Jul 03 07:00:36 GMT 2025","13663","Social Registry Sanity Test Suite","Sanity Suite","testcase.LoginPageTest","testcase.LoginPageTest","loginTest","loginTest",""
"passed","Thu Jul 03 07:08:35 GMT 2025","Thu Jul 03 07:09:00 GMT 2025","24293","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindDeletion","groupMembershipKindDeletion",""
"skipped","Thu Jul 03 07:09:00 GMT 2025","Thu Jul 03 07:09:00 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeDeletion","groupTypeDeletion",""
